Id,Prediction
627,9
628,7
629,9
630,9
631,9
632,7
633,9
634,9
635,9
636,9
637,7
638,9
639,7
640,7
641,7
642,9
643,9
644,9
645,9
646,9
647,9
648,9
649,9
650,9
651,9
652,5
653,9
654,9
655,6
656,6
657,9
658,2
659,8
660,5
661,2
662,6
663,5
664,1
665,6
666,5
667,8
668,6
669,6
670,8
671,8
672,6
673,9
674,8
675,8
676,8
677,6
678,2
679,6
680,8
681,8
682,6
683,6
684,9
685,8
686,10
687,4
688,2
689,8
690,8
691,2
692,8
693,1
694,1
695,1
696,2
697,1
698,1
699,9
700,2
701,4
702,4
703,4
704,8
705,9
706,4
707,10
708,9
709,4
710,6
711,4
712,10
713,5
714,5
715,5
716,5
717,5
718,5
719,3
720,3
721,3
722,3
723,9
724,4
725,4
726,2
727,1
728,1
729,8
730,8
731,8
732,8
733,1
734,8
735,1
736,1
737,1
738,1
739,1
740,2
741,4
742,9
743,9
744,4
745,4
746,10
747,9
748,4
749,4
750,10
751,6
752,4
753,8
754,6
755,6
756,6
757,4
758,4
759,6
760,1
761,4
762,6
763,1
764,4
765,2
766,6
767,9
768,9
769,4
770,1
771,1
772,9
773,1
774,2
775,2
776,2
777,8
778,4
779,1
780,1
781,4
782,2
783,2
784,4
785,4
786,10
787,5
788,9
789,9
790,9
791,9
792,3
793,9
794,9
795,4
796,9
797,6
798,9
799,9
800,9
801,9
802,9
803,9
804,9
805,9
806,9
807,9
808,9
809,9
810,9
811,9
812,9
813,9
814,9
815,7
816,9
817,9
818,9
819,9
820,9
821,9
822,6
823,7
824,4
825,9
826,4
827,4
828,7
829,7
830,7
831,7
832,7
833,7
834,8
835,8
836,2
837,8
838,8
839,8
840,1
841,8
842,8
843,1
844,8
845,8
846,5
847,7
848,7
849,7
850,9
851,9
852,9
853,9
854,9
855,7
856,7
857,9
858,9
859,7
860,9
861,7
862,7
863,7
864,7
865,9
866,7
867,9
868,7
869,9
870,3
871,5
872,9
873,7
874,8
875,7
876,7
877,9
878,9
879,7
880,9
881,9
882,9
883,9
884,4
885,9
886,9
887,9
888,9
889,9
890,5
891,9
892,9
893,9
894,5
895,9
896,9
897,5
898,5
899,9
900,9
901,9
902,3
903,3
904,9
905,9
906,9
907,9
908,9
909,7
910,9
911,7
912,9
913,9
914,7
915,4
916,7
917,4
918,7
919,4
920,4
921,4
922,9
923,9
924,9
925,9
926,8
927,9
928,4
929,4
930,7
931,4
932,7
933,7
934,4
935,7
936,4
937,4
938,7
939,9
940,7
941,7
942,7
943,4
944,8
945,4
946,9
947,9
948,7
949,7
950,4
951,7
952,7
953,9
954,4
955,4
956,9
957,7
958,9
959,9
960,4
961,9
962,9
963,4
964,4
965,3
966,4
967,4
968,4
969,4
970,4
971,5
972,4
973,7
974,9
975,8
976,8
977,9
978,9
979,9
980,4
981,4
982,9
983,4
984,9
985,4
986,4
987,7
988,4
989,4
990,9
991,9
992,9
993,9
994,9
995,7
996,9
997,9
998,7
999,7
1000,7
1001,9
1002,9
1003,9
1004,9
1005,9
1006,9
1007,9
1008,9
1009,9
1010,9
1011,9
1012,9
1013,9
1014,9
1015,9
1016,9
1017,9
1018,9
1019,7
1020,9
1021,9
1022,7
1023,9
1024,7
1025,9
1026,9
1027,7
1028,9
1029,7
1030,7
1031,9
1032,7
1033,7
1034,7
1035,7
1036,7
1037,7
1038,7
1039,9
1040,2
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,7
1066,7
1067,9
1068,8
1069,2
1070,9
1071,2
1072,7
1073,3
1074,7
1075,4
1076,4
1077,3
1078,3
1079,3
1080,9
1081,9
1082,3
1083,3
1084,3
1085,3
1086,3
1087,7
1088,3
1089,7
1090,7
1091,9
1092,9
1093,3
1094,9
1095,9
1096,9
1097,9
1098,9
1099,3
1100,9
1101,9
1102,3
1103,3
1104,3
1105,3
1106,9
1107,3
1108,4
1109,7
1110,9
1111,7
1112,9
1113,7
1114,3
1115,10
1116,3
1117,7
1118,4
1119,3
1120,9
1121,8
1122,5
1123,8
1124,4
1125,4
1126,4
1127,4
1128,4
1129,4
1130,4
1131,7
1132,3
1133,1
1134,5
1135,5
1136,4
1137,4
1138,9
1139,10
1140,4
1141,4
1142,4
1143,4
1144,9
1145,4
1146,4
1147,4
1148,4
1149,4
1150,4
1151,2
1152,4
1153,10
1154,5
1155,10
1156,4
1157,2
1158,2
1159,7
1160,4
1161,10
1162,2
1163,4
1164,10
1165,7
1166,1
1167,10
1168,4
1169,10
1170,10
1171,10
1172,1
1173,3
1174,1
1175,1
1176,4
1177,8
1178,1
1179,2
1180,10
1181,4
1182,10
1183,10
1184,1
1185,1
1186,2
1187,1
1188,2
1189,2
1190,2
1191,10
1192,9
1193,1
1194,1
1195,1
1196,10
1197,4
1198,4
1199,4
1200,9
1201,1
1202,8
1203,9
1204,3
1205,1
1206,1
1207,1
1208,8
1209,9
1210,1
1211,1
1212,1
1213,7
1214,10
1215,8
1216,4
1217,9
1218,1
1219,9
1220,9
1221,5
1222,1
1223,5
1224,9
1225,9
1226,4
1227,9
1228,9
1229,9
1230,9
1231,1
1232,9
1233,1
1234,1
1235,1
1236,4
1237,9
1238,1
1239,1
1240,9
1241,9
1242,5
1243,6
1244,6
1245,9
1246,9
1247,7
1248,6
1249,6
1250,6
1251,6
1252,9
1253,9
1254,6
1255,6
1256,6
1257,6
1258,6
1259,9
1260,6
1261,6
1262,6
1263,6
1264,7
1265,6
1266,6
1267,8
1268,8
1269,8
1270,1
1271,2
1272,2
1273,2
1274,2
1275,8
1276,3
1277,8
1278,8
1279,8
1280,8
1281,5
1282,5
1283,5
1284,5
1285,4
1286,5
1287,9
1288,4
1289,7
1290,10
1291,4
1292,10
1293,4
1294,4
1295,6
1296,6
1297,6
1298,6
1299,6
1300,6
1301,4
1302,10
1303,6
1304,6
1305,10
1306,10
1307,10
1308,6
1309,4
1310,5
1311,5
1312,4
1313,6
1314,5
1315,8
1316,8
1317,8
1318,8
1319,8
1320,8
1321,8
1322,8
1323,8
1324,8
1325,8
1326,8
1327,8
1328,8
1329,8
1330,8
1331,8
1332,8
1333,8
1334,1
1335,8
1336,8
1337,8
1338,8
1339,8
1340,1
1341,1
1342,5
1343,5
1344,5
1345,5
1346,5
1347,5
1348,5
1349,5
1350,9
1351,7
1352,7
1353,9
1354,7
1355,7
1356,7
1357,7
1358,7
1359,7
1360,7
1361,7
1362,7
1363,7
1364,7
1365,7
1366,7
1367,7
1368,7
1369,9
1370,7
1371,5
1372,7
1373,7
1374,7
1375,7
1376,9
1377,7
1378,7
1379,7
1380,7
1381,7
1382,9
1383,7
1384,7
1385,7
1386,7
1387,7
1388,7
1389,7
1390,9
1391,7
1392,5
1393,10
1394,9
1395,4
1396,10
1397,4
1398,5
1399,4
1400,9
1401,4
1402,7
1403,4
1404,4
1405,4
1406,4
1407,9
1408,4
1409,4
1410,4
1411,4
1412,4
1413,8
1414,4
1415,4
1416,4
1417,9
1418,6
1419,9
1420,4
1421,4
1422,4
1423,10
1424,5
1425,4
1426,8
1427,8
1428,9
1429,9
1430,9
1431,9
1432,4
1433,9
1434,9
1435,8
1436,6
1437,9
1438,9
1439,4
1440,8
1441,4
1442,8
1443,5
1444,1
1445,4
1446,1
1447,8
1448,8
1449,6
1450,4
1451,6
1452,6
1453,8
1454,10
1455,5
1456,5
1457,5
1458,5
1459,5
1460,5
1461,5
1462,5
1463,5
1464,5
1465,5
1466,5
1467,5
1468,5
1469,5
1470,5
1471,5
1472,5
1473,5
1474,5
1475,5
1476,5
1477,5
1478,5
1479,5
1480,5
1481,4
1482,6
1483,5
1484,5
1485,5
1486,5
1487,5
1488,5
1489,10
1490,5
1491,5
1492,5
1493,4
1494,5
1495,10
1496,10
1497,4
1498,10
1499,10
1500,4
1501,5
1502,4
1503,6
1504,10
1505,9
1506,9
1507,4
1508,9
1509,5
1510,2
1511,4
1512,9
1513,9
1514,10
1515,4
1516,4
1517,8
1518,4
1519,5
1520,5
1521,6
1522,6
1523,6
1524,9
1525,6
1526,6
1527,9
1528,9
1529,9
1530,9
1531,9
1532,9
1533,7
1534,9
1535,6
1536,9
1537,9
1538,6
1539,9
1540,9
1541,9
1542,7
1543,9
1544,9
1545,7
1546,6
1547,4
1548,7
1549,9
1550,9
1551,9
1552,9
1553,5
1554,9
1555,7
1556,9
1557,8
1558,5
1559,9
1560,9
1561,8
1562,6
1563,9
1564,9
1565,10
1566,8
1567,8
1568,8
1569,8
1570,9
1571,9
1572,9
1573,9
1574,9
1575,9
1576,5
1577,9
1578,9
1579,9
1580,9
1581,9
1582,8
1583,8
1584,9
1585,8
1586,9
1587,10
1588,8
1589,9
1590,1
1591,9
1592,9
1593,9
1594,5
1595,8
1596,8
1597,9
1598,3
1599,3
1600,9
1601,9
1602,10
1603,10
1604,5
1605,5
1606,10
1607,9
1608,9
1609,9
1610,9
1611,9
1612,7
1613,7
1614,8
1615,9
1616,8
1617,8
1618,8
1619,8
1620,8
1621,9
1622,9
1623,3
1624,8
1625,7
1626,8
1627,9
1628,9
1629,9
1630,9
1631,9
1632,9
1633,9
1634,3
1635,8
1636,5
1637,9
1638,9
1639,9
1640,9
1641,9
1642,9
1643,8
1644,9
1645,9
1646,9
1647,8
1648,8
1649,10
1650,9
1651,8
1652,8
1653,3
1654,8
1655,1
1656,5
1657,8
1658,9
1659,9
1660,5
1661,5
1662,5
1663,5
1664,5
1665,6
1666,8
1667,6
1668,9
1669,7
1670,8
1671,7
1672,8
1673,8
1674,9
1675,9
1676,9
1677,9
1678,9
1679,9
1680,5
1681,9
1682,9
1683,1
1684,9
1685,8
1686,1
1687,1
1688,1
1689,1
1690,6
1691,8
1692,6
1693,7
1694,7
1695,9
1696,9
1697,8
1698,7
1699,7
1700,7
1701,8
1702,6
1703,7
1704,8
1705,6
1706,8
1707,7
1708,7
1709,7
1710,8
1711,8
1712,7
1713,9
1714,7
1715,10
1716,7
1717,7
1718,7
1719,8
1720,9
1721,10
1722,3
1723,9
1724,9
1725,7
1726,3
1727,4
1728,3
1729,9
1730,9
1731,7
1732,8
1733,9
1734,9
1735,9
1736,9
1737,9
1738,9
1739,9
1740,9
1741,9
1742,9
1743,9
1744,9
1745,9
1746,9
1747,9
1748,9
1749,9
1750,3
1751,3
1752,8
1753,10
1754,8
1755,8
1756,3
1757,10
1758,10
1759,8
1760,10
1761,10
1762,10
1763,7
1764,10
1765,7
1766,8
1767,7
1768,7
1769,10
1770,5
1771,8
1772,5
1773,5
1774,5
1775,9
1776,5
1777,5
1778,5
1779,5
1780,9
1781,9
1782,9
1783,5
1784,5
1785,8
1786,8
1787,5
1788,8
1789,5
1790,5
1791,5
1792,9
1793,9
1794,9
1795,5
1796,5
1797,9
1798,9
1799,10
1800,10
1801,10
1802,5
1803,5
1804,5
1805,9
1806,5
1807,5
1808,10
1809,5
1810,5
1811,5
1812,2
1813,5
1814,9
1815,9
1816,5
1817,5
1818,2
1819,5
1820,5
1821,5
1822,3
1823,5
1824,8
1825,8
1826,5
1827,5
1828,5
1829,5
1830,5
1831,5
1832,5
1833,8
1834,9
1835,5
1836,6
1837,8
1838,9
1839,9
1840,6
1841,7
1842,9
1843,6
1844,6
1845,6
1846,6
1847,6
1848,6
1849,6
1850,5
1851,7
1852,4
1853,7
1854,7
1855,7
1856,6
1857,8
1858,8
1859,1
1860,9
1861,10
1862,10
1863,8
1864,8
1865,4
1866,4
1867,8
1868,8
1869,8
1870,9
1871,5
1872,9
1873,9
1874,6
1875,9
1876,9
1877,9
1878,8
1879,8
1880,8
1881,9
1882,9
1883,9
1884,6
1885,9
1886,5
1887,9
1888,9
1889,9
1890,6
1891,6
1892,6
1893,4
1894,9
1895,8
1896,6
1897,5
1898,6
1899,6
1900,10
1901,9
1902,9
1903,8
1904,9
1905,9
1906,9
1907,5
1908,8
1909,9
1910,8
1911,9
1912,8
1913,9
1914,9
1915,9
1916,1
1917,9
1918,9
1919,3
1920,8
1921,8
1922,8
1923,9
1924,8
1925,8
1926,8
1927,8
1928,6
1929,1
1930,8
1931,6
1932,7
1933,9
1934,7
1935,6
1936,6
1937,1
1938,9
1939,6
1940,7
1941,8
1942,6
1943,7
1944,7
1945,5
1946,7
1947,1
1948,7
1949,7
1950,7
1951,9
1952,7
1953,8
1954,4
1955,8
1956,7
1957,7
1958,7
1959,9
1960,10
1961,9
1962,6
1963,8
1964,10
1965,7
1966,9
1967,9
1968,7
1969,9
1970,7
1971,9
1972,7
1973,7
1974,7
1975,7
1976,6
1977,9
1978,6
1979,7
1980,8
1981,6
1982,6
1983,5
1984,7
1985,9
1986,6
1987,1
1988,5
1989,6
1990,5
1991,5
1992,9
1993,5
1994,6
1995,6
1996,5
1997,5
1998,5
1999,10
2000,5
2001,8
2002,6
2003,5
2004,1
2005,5
2006,5
2007,7
2008,6
2009,5
2010,6
2011,9
2012,8
2013,5
2014,8
2015,8
2016,10
2017,8
2018,10
2019,10
2020,10
2021,8
2022,10
2023,6
2024,6
2025,9
2026,10
2027,10
2028,10
2029,10
2030,9
2031,6
2032,10
2033,8
2034,3
2035,5
2036,6
2037,3
2038,3
2039,10
2040,10
2041,10
2042,4
2043,10
2044,10
2045,5
2046,6
2047,6
2048,6
2049,7
2050,6
2051,6
2052,6
2053,7
2054,10
2055,10
2056,7
2057,10
2058,7
2059,7
2060,10
2061,9
2062,7
2063,7
2064,10
2065,10
2066,10
2067,7
2068,9
2069,7
2070,7
2071,10
2072,6
2073,10
2074,8
2075,8
2076,8
2077,7
2078,9
2079,9
2080,9
2081,9
2082,9
2083,9
2084,1
2085,5
2086,5
2087,5
2088,5
2089,1
2090,6
2091,9
2092,5
2093,5
2094,5
2095,5
2096,5
2097,5
2098,9
2099,5
2100,1
2101,6
2102,10
2103,10
2104,5
2105,10
2106,10
2107,10
2108,5
2109,5
2110,5
2111,5
2112,8
2113,8
2114,8
2115,8
2116,1
2117,2
2118,8
2119,1
2120,1
2121,1
2122,1
2123,2
2124,2
2125,1
2126,2
2127,2
2128,8
2129,8
2130,2
2131,2
2132,1
2133,8
2134,8
2135,8
2136,8
2137,8
2138,8
2139,4
2140,4
2141,4
2142,4
2143,4
2144,7
2145,10
2146,10
2147,4
2148,10
2149,4
2150,4
2151,4
2152,10
2153,10
2154,4
2155,4
2156,4
2157,4
2158,9
2159,1
2160,10
2161,1
2162,10
2163,4
2164,10
2165,9
2166,10
2167,4
2168,5
2169,5
2170,4
2171,5
2172,9
2173,9
2174,9
2175,9
2176,9
2177,9
2178,9
2179,9
2180,3
2181,9
2182,9
2183,9
2184,9
2185,6
2186,9
2187,6
2188,9
2189,9
2190,6
2191,5
2192,9
2193,9
2194,9
2195,9
2196,9
2197,10
2198,4
2199,4
2200,4
2201,1
2202,10
2203,10
2204,10
2205,4
2206,4
2207,1
2208,9
2209,8
2210,1
2211,4
2212,4
2213,10
2214,4
2215,4
2216,10
2217,4
2218,10
2219,5
2220,10
2221,4
2222,9
2223,9
2224,9
2225,9
2226,9
2227,9
2228,9
2229,9
2230,9
2231,9
2232,9
2233,9
2234,9
2235,5
2236,9
2237,9
2238,6
2239,9
2240,9
2241,9
2242,9
2243,9
2244,9
2245,9
2246,9
2247,9
2248,9
2249,9
2250,9
2251,9
2252,9
2253,9
2254,7
2255,9
2256,9
2257,9
2258,9
2259,9
2260,9
2261,9
2262,10
2263,8
2264,8
2265,8
2266,8
2267,8
2268,8
2269,8
2270,8
2271,8
2272,8
2273,8
2274,8
2275,8
2276,8
2277,8
2278,8
2279,8
2280,8
2281,8
2282,8
2283,8
2284,8
2285,8
2286,8
2287,8
2288,8
2289,10
2290,10
2291,8
2292,10
2293,4
2294,4
2295,4
2296,4
2297,9
2298,4
2299,4
2300,8
2301,10
2302,8
2303,8
2304,8
2305,9
2306,8
2307,10
2308,1
2309,8
2310,4
2311,8
2312,2
2313,2
2314,8
2315,8
2316,10
2317,8
2318,8
2319,10
2320,8
2321,2
2322,2
2323,8
2324,8
2325,4
2326,4
2327,8
2328,4
2329,4
2330,8
2331,8
2332,8
2333,4
2334,8
2335,8
2336,4
2337,4
2338,8
2339,8
2340,8
2341,10
2342,4
2343,4
2344,7
2345,9
2346,9
2347,9
2348,4
2349,9
2350,9
2351,9
2352,9
2353,9
2354,9
2355,9
2356,9
2357,9
2358,9
2359,9
2360,9
2361,9
2362,9
2363,9
2364,9
2365,9
2366,9
2367,9
2368,9
2369,9
2370,9
2371,9
2372,9
2373,9
2374,9
2375,9
2376,9
2377,9
2378,9
2379,9
2380,9
2381,9
2382,9
2383,9
2384,9
2385,9
2386,9
2387,9
2388,9
2389,9
2390,9
2391,9
2392,9
2393,5
2394,4
2395,4
2396,4
2397,4
2398,4
2399,4
2400,4
2401,4
2402,4
2403,4
2404,4
2405,4
2406,4
2407,4
2408,4
2409,4
2410,4
2411,4
2412,4
2413,4
2414,4
2415,4
2416,4
2417,4
2418,4
2419,4
2420,4
2421,4
2422,4
2423,4
2424,4
2425,4
2426,4
2427,8
2428,10
2429,1
2430,1
2431,4
2432,4
2433,1
2434,1
2435,1
2436,4
2437,4
2438,2
2439,2
2440,2
2441,9
2442,8
2443,1
2444,2
2445,9
2446,9
2447,8
2448,1
2449,1
2450,1
2451,8
2452,8
2453,2
2454,2
2455,9
2456,2
2457,1
2458,9
2459,2
2460,2
2461,8
2462,8
2463,2
2464,8
2465,8
2466,8
2467,4
2468,8
2469,9
2470,1
2471,1
2472,9
2473,9
2474,1
2475,1
2476,1
2477,1
2478,1
2479,8
2480,1
2481,8
2482,1
2483,8
2484,8
2485,9
2486,9
2487,9
2488,1
2489,9
2490,8
2491,9
2492,8
2493,8
2494,8
2495,8
2496,9
2497,9
2498,9
2499,9
2500,9
2501,1
2502,8
2503,9
2504,9
2505,9
2506,9
2507,9
2508,6
2509,9
2510,6
2511,6
2512,8
2513,9
2514,9
2515,9
2516,9
2517,6
2518,4
2519,9
2520,9
2521,9
2522,9
2523,6
2524,6
2525,6
2526,9
2527,9
2528,9
2529,1
2530,1
2531,9
2532,9
2533,1
2534,9
2535,9
2536,9
2537,9
2538,9
2539,9
2540,9
2541,9
2542,9
2543,9
2544,9
2545,6
2546,6
2547,6
2548,6
2549,6
2550,6
2551,6
2552,6
2553,6
2554,6
2555,9
2556,6
2557,9
2558,8
2559,8
2560,9
2561,9
2562,4
2563,9
2564,9
2565,9
2566,9
2567,6
2568,6
2569,8
2570,4
2571,4
2572,8
2573,8
2574,8
2575,4
2576,4
2577,8
2578,8
2579,9
2580,9
2581,4
2582,4
2583,4
2584,7
2585,4
2586,4
2587,4
2588,4
2589,8
2590,8
2591,9
2592,6
2593,6
2594,6
2595,5
2596,9
2597,6
2598,8
2599,6
2600,6
2601,5
2602,6
2603,9
2604,9
2605,6
2606,6
2607,6
2608,6
2609,9
2610,6
2611,9
2612,9
2613,6
2614,6
2615,9
2616,1
2617,10
2618,2
2619,2
2620,8
2621,9
2622,9
2623,9
2624,9
2625,9
2626,9
2627,9
2628,9
2629,9
2630,4
2631,4
2632,8
2633,9
2634,1
2635,9
2636,9
2637,4
2638,9
2639,9
2640,9
2641,6
2642,9
2643,9
2644,9
2645,10
2646,10
2647,3
2648,10
2649,10
2650,10
2651,9
2652,3
2653,10
2654,10
2655,10
2656,10
2657,8
2658,10
2659,1
2660,10
2661,10
2662,10
2663,10
2664,10
2665,10
2666,10
2667,10
2668,10
2669,10
2670,10
2671,1
2672,8
2673,10
2674,5
2675,9
2676,8
2677,10
2678,5
2679,6
2680,10
2681,5
2682,5
2683,9
2684,5
2685,9
2686,5
2687,5
2688,5
2689,5
2690,9
2691,5
2692,5
2693,5
2694,5
2695,5
2696,5
2697,5
2698,5
2699,5
2700,5
2701,5
2702,9
2703,5
2704,5
2705,4
2706,1
2707,1
2708,1
2709,3
2710,8
2711,5
2712,5
2713,5
2714,5
2715,1
2716,5
2717,5
2718,5
2719,5
2720,5
2721,5
2722,6
2723,1
2724,9
2725,1
2726,9
2727,8
2728,8
2729,5
2730,5
2731,1
2732,9
2733,9
2734,9
2735,6
2736,9
2737,9
2738,8
2739,9
2740,2
2741,6
2742,9
2743,9
2744,9
2745,9
2746,2
2747,9
2748,9
2749,9
2750,9
2751,1
2752,9
2753,6
2754,6
2755,8
2756,9
2757,9
2758,9
2759,10
2760,10
2761,10
2762,10
2763,10
2764,10
2765,10
2766,10
2767,10
2768,10
2769,10
2770,10
2771,1
2772,10
2773,10
2774,5
2775,10
2776,10
2777,5
2778,10
2779,10
2780,10
2781,1
2782,10
2783,10
2784,10
2785,10
2786,10
2787,8
2788,10
2789,10
2790,10
2791,10
2792,9
2793,9
2794,9
2795,9
2796,9
2797,9
2798,9
2799,9
2800,9
2801,9
2802,9
2803,9
2804,9
2805,9
2806,9
2807,9
2808,8
2809,9
2810,9
2811,9
2812,9
2813,9
2814,9
2815,9
2816,9
2817,9
2818,9
2819,9
2820,9
2821,9
2822,9
2823,9
2824,9
2825,9
2826,9
2827,9
2828,9
2829,5
2830,10
2831,10
2832,10
2833,10
2834,10
2835,10
2836,10
2837,2
2838,3
2839,3
2840,3
2841,10
2842,3
2843,10
2844,10
2845,10
2846,1
2847,10
2848,5
2849,5
2850,8
2851,10
2852,5
2853,8
2854,2
2855,1
2856,10
2857,8
2858,10
2859,8
2860,2
2861,10
2862,8
2863,10
2864,10
2865,8
2866,8
2867,10
2868,10
2869,10
2870,10
2871,10
2872,10
2873,3
2874,10
2875,5
2876,10
2877,10
2878,8
2879,3
2880,6
2881,8
2882,3
2883,10
2884,8
2885,3
2886,10
2887,3
2888,5
2889,8
2890,10
2891,5
2892,10
2893,9
2894,5
2895,9
2896,9
2897,9
2898,9
2899,9
2900,9
2901,9
2902,9
2903,9
2904,9
2905,9
2906,9
2907,9
2908,9
2909,9
2910,9
2911,9
2912,9
2913,9
2914,9
2915,8
2916,5
2917,8
2918,5
2919,5
2920,9
2921,3
2922,10
2923,10
2924,10
2925,3
2926,10
2927,3
2928,3
2929,3
2930,2
2931,3
2932,5
2933,2
2934,3
2935,1
2936,5
2937,2
2938,8
2939,8
2940,10
2941,10
2942,5
2943,5
2944,5
2945,5
2946,6
2947,5
2948,5
2949,5
2950,5
2951,5
2952,5
2953,5
2954,5
2955,5
2956,5
2957,5
2958,5
2959,5
2960,7
2961,5
2962,5
2963,9
2964,5
2965,5
2966,5
2967,5
2968,5
2969,5
2970,5
2971,10
2972,5
2973,5
2974,10
2975,8
2976,5
2977,5
2978,5
2979,5
2980,5
2981,5
2982,5
2983,5
2984,5
2985,10
2986,9
2987,8
2988,7
2989,9
2990,6
2991,9
2992,9
2993,7
2994,9
2995,9
2996,9
