Id,Prediction
335,5
336,1
337,5
338,7
339,7
340,10
341,6
342,4
343,6
344,6
345,7
346,7
347,7
348,6
349,9
350,4
351,6
352,6
353,7
354,7
355,7
356,6
357,6
358,6
359,6
360,7
361,7
362,7
363,7
364,5
365,5
366,5
367,5
368,7
369,5
370,5
371,5
372,5
373,5
374,5
375,5
376,5
377,5
378,5
379,5
380,5
381,5
382,5
383,5
384,5
385,5
386,5
387,5
388,4
389,5
390,8
391,2
392,10
393,6
394,6
395,6
396,6
397,6
398,6
399,9
400,4
401,6
402,4
403,6
404,6
405,6
406,6
407,6
408,6
409,9
410,10
411,9
412,3
413,6
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,8
438,6
439,4
440,6
441,3
442,6
443,6
444,6
445,6
446,6
447,6
448,6
449,10
450,6
451,10
452,6
453,6
454,6
455,6
456,10
457,6
458,10
459,6
460,10
461,6
462,6
463,6
464,6
465,6
466,6
467,6
468,6
469,6
470,1
471,1
472,1
473,6
474,6
475,6
476,6
477,6
478,6
479,6
480,6
481,6
482,6
483,6
484,6
485,6
486,6
487,6
488,6
489,6
490,6
491,7
492,7
493,5
494,6
495,4
496,3
497,7
498,5
499,10
500,6
501,5
502,3
503,4
504,5
505,5
506,2
507,6
508,8
509,4
510,8
511,4
512,4
513,5
514,3
515,5
516,2
517,5
518,6
519,6
520,6
521,3
522,6
523,6
524,6
525,2
526,8
527,6
528,6
529,6
530,6
531,6
532,6
533,6
534,6
535,6
536,6
537,6
538,8
539,10
540,1
541,1
542,1
543,1
544,1
545,2
546,4
547,6
548,7
549,9
550,6
551,4
552,4
553,9
554,9
555,9
556,9
557,9
558,9
559,9
560,9
561,9
562,4
563,9
564,6
565,9
566,9
567,9
568,9
569,9
570,9
571,9
572,9
573,9
574,9
575,9
576,9
577,9
578,9
579,4
580,4
581,2
582,6
583,4
584,10
585,4
586,4
587,6
588,9
589,3
590,6
591,4
592,6
593,6
594,9
595,8
596,8
597,8
598,6
599,6
600,4
601,6
602,6
603,6
604,4
605,6
606,9
607,6
608,6
609,6
610,6
611,6
612,6
613,6
614,10
615,6
616,7
617,5
618,5
619,5
620,7
621,9
622,9
623,9
624,9
625,7
626,6
627,9
628,7
629,7
630,7
631,7
632,7
633,7
634,9
635,7
636,9
637,7
638,7
639,7
640,7
641,7
642,7
643,7
644,9
645,9
646,7
647,7
648,7
649,7
650,7
651,5
652,6
653,6
654,6
655,7
656,6
657,4
658,2
659,2
660,2
661,6
662,1
663,1
664,6
665,1
666,2
667,2
668,2
669,1
670,1
671,1
672,1
673,2
674,5
675,2
676,1
677,1
678,1
679,1
680,7
681,7
682,9
683,6
684,8
685,8
686,10
687,10
688,2
689,4
690,2
691,2
692,2
693,8
694,8
695,2
696,2
697,2
698,2
699,6
700,8
701,2
702,2
703,2
704,2
705,10
706,8
707,4
708,10
709,10
710,10
711,10
712,5
713,5
714,5
715,5
716,5
717,5
718,4
719,2
720,4
721,1
722,8
723,1
724,1
725,1
726,10
727,4
728,2
729,6
730,1
731,1
732,1
733,4
734,4
735,1
736,1
737,1
738,1
739,4
740,1
741,8
742,1
743,10
744,10
745,2
746,1
747,3
748,1
749,1
750,8
751,6
752,4
753,4
754,2
755,9
756,2
757,4
758,4
759,4
760,6
761,4
762,4
763,4
764,1
765,6
766,4
767,3
768,3
769,2
770,10
771,2
772,2
773,5
774,5
775,2
776,2
777,6
778,9
779,9
780,2
781,2
782,8
783,10
784,5
785,5
786,1
787,5
788,7
789,9
790,9
791,9
792,6
793,9
794,9
795,9
796,9
797,9
798,9
799,9
800,9
801,9
802,9
803,9
804,9
805,9
806,6
807,9
808,9
809,9
810,9
811,9
812,9
813,9
814,9
815,9
816,9
817,9
818,9
819,7
820,7
821,7
822,7
823,7
824,3
825,9
826,10
827,10
828,3
829,10
830,10
831,8
832,4
833,8
834,2
835,2
836,2
837,8
838,5
839,2
840,2
841,7
842,7
843,1
844,7
845,7
846,7
847,9
848,9
849,7
850,9
851,10
852,7
853,9
854,7
855,7
856,7
857,7
858,7
859,7
860,7
861,7
862,7
863,7
864,7
865,7
866,6
867,7
868,6
869,5
870,9
871,5
872,7
873,9
874,10
875,6
876,4
877,7
878,7
879,9
880,9
881,9
882,9
883,9
884,9
885,4
886,1
887,4
888,5
889,4
890,5
891,9
892,4
893,4
894,4
895,6
896,10
897,6
898,5
899,7
900,3
901,4
902,9
903,4
904,3
905,9
906,2
907,10
908,10
909,7
910,9
911,8
912,8
913,10
914,6
915,7
916,4
917,3
918,10
919,10
920,4
921,4
922,4
923,10
924,10
925,3
926,10
927,10
928,4
929,10
930,4
931,4
932,4
933,4
934,7
935,8
936,10
937,10
938,10
939,10
940,3
941,3
942,10
943,4
944,4
945,4
946,4
947,4
948,3
949,10
950,4
951,10
952,3
953,4
954,10
955,2
956,4
957,3
958,10
959,4
960,4
961,10
962,10
963,4
964,9
965,5
966,4
967,3
968,1
969,1
970,1
971,10
972,10
973,10
974,4
975,4
976,2
977,4
978,2
979,9
980,9
981,4
982,10
983,4
984,8
985,10
986,3
987,3
988,1
989,7
990,4
991,1
992,4
993,9
994,7
995,9
996,9
997,9
998,9
999,9
1000,9
1001,9
1002,4
1003,9
1004,9
1005,4
1006,9
1007,9
1008,4
1009,6
1010,5
1011,7
1012,7
1013,9
1014,9
1015,9
1016,4
1017,7
1018,9
1019,7
1020,7
1021,9
1022,7
1023,9
1024,7
1025,9
1026,7
1027,7
1028,9
1029,6
1030,7
1031,9
1032,5
1033,10
1034,7
1035,10
1036,10
1037,1
1038,1
1039,1
1040,8
1041,1
1042,1
1043,1
1044,3
1045,3
1046,3
1047,3
1048,3
1049,1
1050,8
1051,2
1052,6
1053,3
1054,3
1055,2
1056,1
1057,1
1058,10
1059,1
1060,2
1061,1
1062,1
1063,1
1064,1
1065,1
1066,3
1067,9
1068,4
1069,1
1070,3
1071,4
1072,7
1073,8
1074,9
1075,6
1076,6
1077,7
1078,6
1079,6
1080,6
1081,8
1082,8
1083,7
1084,6
1085,7
1086,6
1087,7
1088,9
1089,7
1090,7
1091,4
1092,7
1093,7
1094,7
1095,1
1096,7
1097,6
1098,7
1099,4
1100,7
1101,7
1102,9
1103,4
1104,7
1105,7
1106,2
1107,6
1108,9
1109,2
1110,9
1111,2
1112,4
1113,9
1114,10
1115,8
1116,6
1117,9
1118,5
1119,7
1120,4
1121,5
1122,5
1123,5
1124,5
1125,5
1126,5
1127,5
1128,5
1129,5
1130,10
1131,8
1132,4
1133,3
1134,5
1135,10
1136,4
1137,9
1138,4
1139,4
1140,4
1141,5
1142,9
1143,5
1144,9
1145,5
1146,5
1147,5
1148,5
1149,6
1150,10
1151,6
1152,4
1153,3
1154,1
1155,3
1156,2
1157,8
1158,2
1159,2
1160,2
1161,2
1162,2
1163,1
1164,8
1165,2
1166,1
1167,2
1168,1
1169,2
1170,2
1171,2
1172,2
1173,2
1174,2
1175,2
1176,1
1177,8
1178,1
1179,1
1180,10
1181,8
1182,1
1183,1
1184,8
1185,4
1186,2
1187,8
1188,1
1189,2
1190,8
1191,1
1192,8
1193,2
1194,2
1195,8
1196,8
1197,8
1198,1
1199,2
1200,2
1201,1
1202,8
1203,2
1204,8
1205,2
1206,2
1207,2
1208,2
1209,2
1210,2
1211,2
1212,1
1213,1
1214,1
1215,8
1216,6
1217,8
1218,6
1219,6
1220,9
1221,1
1222,9
1223,8
1224,9
1225,8
1226,10
1227,8
1228,8
1229,9
1230,2
1231,2
1232,8
1233,9
1234,3
1235,3
1236,9
1237,6
1238,2
1239,3
1240,10
1241,6
1242,4
1243,9
1244,6
1245,6
1246,6
1247,6
1248,9
1249,6
1250,6
1251,6
1252,6
1253,6
1254,6
1255,6
1256,6
1257,6
1258,6
1259,6
1260,6
1261,6
1262,6
1263,6
1264,6
1265,6
1266,6
1267,5
1268,8
1269,8
1270,8
1271,3
1272,1
1273,1
1274,1
1275,1
1276,1
1277,8
1278,8
1279,8
1280,2
1281,3
1282,2
1283,2
1284,5
1285,5
1286,5
1287,10
1288,3
1289,9
1290,4
1291,4
1292,4
1293,3
1294,3
1295,4
1296,4
1297,10
1298,4
1299,4
1300,4
1301,10
1302,10
1303,10
1304,10
1305,10
1306,10
1307,10
1308,4
1309,10
1310,2
1311,2
1312,1
1313,6
1314,4
1315,5
1316,5
1317,8
1318,8
1319,1
1320,8
1321,8
1322,8
1323,8
1324,8
1325,8
1326,8
1327,8
1328,8
1329,8
1330,8
1331,8
1332,8
1333,8
1334,8
1335,8
1336,8
1337,8
1338,8
1339,8
1340,8
1341,8
1342,8
1343,5
1344,8
1345,5
1346,2
1347,8
1348,5
1349,5
1350,5
1351,5
1352,7
1353,7
1354,7
1355,9
1356,9
1357,7
1358,7
1359,7
1360,9
1361,9
1362,7
1363,7
1364,9
1365,7
1366,7
1367,9
1368,9
1369,7
1370,7
1371,7
1372,9
1373,9
1374,9
1375,5
1376,9
1377,7
1378,7
1379,9
1380,9
1381,9
1382,9
1383,9
1384,9
1385,9
1386,7
1387,9
1388,9
1389,9
1390,7
1391,5
1392,10
1393,9
1394,3
1395,10
1396,4
1397,10
1398,10
1399,4
1400,4
1401,4
1402,4
1403,4
1404,4
1405,4
1406,4
1407,4
1408,4
1409,4
1410,10
1411,4
1412,4
1413,4
1414,4
1415,4
1416,4
1417,4
1418,4
1419,10
1420,4
1421,4
1422,4
1423,4
1424,5
1425,10
1426,10
1427,8
1428,2
1429,2
1430,2
1431,2
1432,2
1433,2
1434,3
1435,7
1436,2
1437,2
1438,8
1439,2
1440,9
1441,3
1442,2
1443,8
1444,3
1445,2
1446,2
1447,8
1448,3
1449,4
1450,2
1451,2
1452,7
1453,7
1454,5
1455,5
1456,5
1457,7
1458,5
1459,5
1460,5
1461,5
1462,10
1463,5
1464,5
1465,5
1466,5
1467,5
1468,5
1469,5
1470,5
1471,5
1472,5
1473,5
1474,5
1475,5
1476,5
1477,5
1478,5
1479,5
1480,5
1481,5
1482,2
1483,5
1484,5
1485,5
1486,5
1487,5
1488,10
1489,8
1490,5
1491,5
1492,5
1493,5
1494,5
1495,7
1496,10
1497,2
1498,6
1499,8
1500,3
1501,4
1502,2
1503,3
1504,4
1505,4
1506,3
1507,4
1508,8
1509,3
1510,2
1511,8
1512,8
1513,2
1514,2
1515,4
1516,4
1517,8
1518,8
1519,5
1520,9
1521,7
1522,9
1523,9
1524,9
1525,9
1526,9
1527,9
1528,9
1529,9
1530,9
1531,9
1532,9
1533,9
1534,9
1535,9
1536,9
1537,9
1538,9
1539,9
1540,9
1541,9
1542,9
1543,9
1544,9
1545,6
1546,9
1547,9
1548,9
1549,9
1550,9
1551,10
1552,7
1553,2
1554,2
1555,9
1556,7
1557,5
1558,7
1559,9
1560,9
1561,9
1562,9
1563,9
1564,8
1565,7
1566,7
1567,7
1568,7
1569,7
1570,9
1571,4
1572,10
1573,5
1574,4
1575,4
1576,2
1577,8
1578,4
1579,5
1580,8
1581,4
1582,4
1583,4
1584,4
1585,10
1586,8
1587,8
1588,10
1589,4
1590,4
1591,4
1592,4
1593,4
1594,4
1595,4
1596,4
1597,4
1598,7
1599,7
1600,9
1601,7
1602,4
1603,7
1604,2
1605,5
1606,7
1607,7
1608,5
1609,5
1610,7
1611,6
1612,4
1613,6
1614,7
1615,7
1616,7
1617,7
1618,7
1619,7
1620,7
1621,9
1622,7
1623,7
1624,7
1625,7
1626,7
1627,7
1628,7
1629,5
1630,10
1631,6
1632,6
1633,2
1634,9
1635,7
1636,9
1637,7
1638,7
1639,7
1640,7
1641,7
1642,10
1643,7
1644,9
1645,9
1646,9
1647,8
1648,9
1649,4
1650,10
1651,9
1652,6
1653,6
1654,6
1655,7
1656,7
1657,9
1658,7
1659,9
1660,9
1661,6
1662,5
1663,7
1664,5
1665,10
1666,4
1667,9
1668,7
1669,2
1670,6
1671,9
1672,9
1673,9
1674,7
1675,9
1676,9
1677,10
1678,10
1679,6
1680,6
1681,9
1682,9
1683,9
1684,9
1685,9
1686,9
1687,9
1688,9
1689,7
1690,4
1691,4
1692,6
1693,6
1694,6
1695,5
1696,6
1697,3
1698,3
1699,5
1700,5
1701,9
1702,5
1703,6
1704,7
1705,5
1706,5
1707,4
1708,7
1709,7
1710,9
1711,7
1712,2
1713,7
1714,7
1715,5
1716,7
1717,9
1718,7
1719,10
1720,5
1721,5
1722,10
1723,7
1724,9
1725,6
1726,5
1727,7
1728,5
1729,4
1730,9
1731,7
1732,9
1733,9
1734,9
1735,9
1736,9
1737,9
1738,9
1739,9
1740,6
1741,7
1742,9
1743,7
1744,7
1745,7
1746,7
1747,9
1748,6
1749,9
1750,6
1751,6
1752,5
1753,9
1754,9
1755,9
1756,9
1757,9
1758,8
1759,5
1760,9
1761,9
1762,7
1763,9
1764,10
1765,8
1766,6
1767,6
1768,6
1769,6
1770,10
1771,8
1772,5
1773,10
1774,7
1775,7
1776,6
1777,5
1778,9
1779,5
1780,8
1781,5
1782,9
1783,3
1784,4
1785,7
1786,7
1787,4
1788,6
1789,3
1790,3
1791,3
1792,3
1793,3
1794,3
1795,10
1796,3
1797,3
1798,7
1799,7
1800,6
1801,6
1802,7
1803,6
1804,6
1805,6
1806,6
1807,6
1808,6
1809,9
1810,6
1811,6
1812,6
1813,6
1814,6
1815,6
1816,6
1817,6
1818,6
1819,6
1820,9
1821,7
1822,9
1823,7
1824,6
1825,7
1826,6
1827,5
1828,6
1829,6
1830,6
1831,6
1832,5
1833,7
1834,7
1835,7
1836,6
1837,9
1838,7
1839,7
1840,9
1841,6
1842,6
1843,6
1844,4
1845,6
1846,2
1847,7
1848,2
1849,2
1850,7
1851,6
1852,6
1853,7
1854,7
1855,6
1856,9
1857,7
1858,7
1859,5
1860,5
1861,7
1862,5
1863,9
1864,1
1865,4
1866,6
1867,9
1868,6
1869,9
1870,5
1871,2
1872,9
1873,2
1874,9
1875,5
1876,5
1877,7
1878,5
1879,5
1880,5
1881,3
1882,3
1883,5
1884,5
1885,5
1886,5
1887,3
1888,5
1889,7
1890,5
1891,3
1892,4
1893,4
1894,7
1895,4
1896,7
1897,6
1898,6
1899,7
1900,7
1901,7
1902,7
1903,6
1904,5
1905,7
1906,7
1907,3
1908,5
1909,5
1910,5
1911,5
1912,7
1913,9
1914,5
1915,9
1916,5
1917,5
1918,6
1919,2
1920,5
1921,3
1922,10
1923,3
1924,6
1925,5
1926,6
1927,6
1928,6
1929,6
1930,6
1931,5
1932,5
1933,3
1934,8
1935,6
1936,6
1937,6
1938,6
1939,5
1940,5
1941,10
1942,3
1943,4
1944,8
1945,3
1946,6
1947,6
1948,5
1949,5
1950,7
1951,7
1952,7
1953,7
1954,7
1955,9
1956,6
1957,7
1958,10
1959,10
1960,10
1961,7
1962,7
1963,7
1964,10
1965,6
1966,6
1967,6
1968,6
1969,6
1970,5
1971,6
1972,6
1973,6
1974,3
1975,7
1976,6
1977,7
1978,7
1979,6
1980,9
1981,9
1982,5
1983,5
1984,5
1985,5
1986,5
1987,5
1988,5
1989,9
1990,5
1991,5
1992,5
1993,5
1994,5
1995,6
1996,5
1997,9
1998,5
1999,5
2000,5
2001,5
2002,5
2003,9
2004,5
2005,4
2006,5
2007,5
2008,5
2009,5
2010,5
2011,5
2012,5
2013,5
2014,5
2015,4
2016,7
2017,9
2018,5
2019,7
2020,6
2021,6
2022,7
2023,7
2024,7
2025,7
2026,7
2027,7
2028,7
2029,7
2030,7
2031,6
2032,6
2033,3
2034,7
2035,7
2036,6
2037,6
2038,4
2039,7
2040,7
2041,4
2042,3
2043,4
2044,7
2045,2
2046,9
2047,5
2048,9
2049,9
2050,6
2051,9
2052,6
2053,9
2054,3
2055,9
2056,9
2057,9
2058,8
2059,8
2060,5
2061,5
2062,9
2063,8
2064,9
2065,9
2066,9
2067,9
2068,6
2069,6
2070,9
2071,9
2072,9
2073,9
2074,9
2075,9
2076,9
2077,9
2078,9
2079,9
2080,9
2081,9
2082,5
2083,2
2084,6
2085,7
2086,7
2087,7
2088,6
2089,3
2090,4
2091,4
2092,5
2093,5
2094,3
2095,5
2096,3
2097,5
2098,5
2099,8
2100,5
2101,4
2102,7
2103,3
2104,5
2105,6
2106,7
2107,3
2108,7
2109,7
2110,7
2111,7
2112,8
2113,8
2114,8
2115,1
2116,1
2117,1
2118,1
2119,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,8
2138,10
2139,10
2140,10
2141,10
2142,10
2143,4
2144,10
2145,10
2146,4
2147,4
2148,4
2149,10
2150,4
2151,4
2152,4
2153,4
2154,4
2155,4
2156,4
2157,4
2158,10
2159,4
2160,10
2161,10
2162,4
2163,4
2164,4
2165,4
2166,4
2167,4
2168,4
2169,3
2170,10
2171,6
2172,6
2173,6
2174,6
2175,6
2176,6
2177,6
2178,6
2179,6
2180,6
2181,6
2182,6
2183,6
2184,6
2185,6
2186,6
2187,6
2188,6
2189,6
2190,6
2191,6
2192,6
2193,6
2194,6
2195,6
2196,6
2197,10
2198,10
2199,10
2200,10
2201,10
2202,10
2203,10
2204,10
2205,10
2206,10
2207,10
2208,10
2209,10
2210,10
2211,10
2212,10
2213,10
2214,10
2215,10
2216,10
2217,10
2218,4
2219,10
2220,10
2221,10
2222,7
2223,7
2224,7
2225,9
2226,9
2227,7
2228,9
2229,9
2230,9
2231,9
2232,9
2233,9
2234,9
2235,9
2236,9
2237,7
2238,9
2239,9
2240,9
2241,9
2242,9
2243,9
2244,9
2245,9
2246,9
2247,9
2248,9
2249,9
2250,9
2251,9
2252,9
2253,9
2254,9
2255,9
2256,9
2257,9
2258,9
2259,9
2260,7
2261,7
2262,10
2263,8
2264,8
2265,8
2266,8
2267,8
2268,8
2269,8
2270,8
2271,8
2272,8
2273,8
2274,8
2275,8
2276,8
2277,8
2278,8
2279,8
2280,8
2281,8
2282,8
2283,8
2284,8
2285,8
2286,8
2287,8
2288,8
2289,8
2290,8
2291,8
2292,3
2293,4
2294,10
2295,10
2296,10
2297,10
2298,8
2299,8
2300,8
2301,8
2302,8
2303,8
2304,8
2305,10
2306,3
2307,10
2308,1
2309,8
2310,8
2311,8
2312,8
2313,8
2314,8
2315,8
2316,8
2317,8
2318,8
2319,8
2320,8
2321,8
2322,8
2323,8
2324,8
2325,8
2326,2
2327,8
2328,8
2329,8
2330,8
2331,8
2332,8
2333,8
2334,8
2335,8
2336,8
2337,8
2338,8
2339,8
2340,8
2341,8
2342,8
2343,10
2344,9
2345,7
2346,9
2347,9
2348,9
2349,9
2350,9
2351,9
2352,9
2353,9
2354,6
2355,9
2356,9
2357,9
2358,9
2359,9
2360,9
2361,9
2362,9
2363,9
2364,9
2365,9
2366,9
2367,9
2368,9
2369,9
2370,9
2371,9
2372,9
2373,9
2374,9
2375,9
2376,9
2377,9
2378,7
2379,9
2380,9
2381,9
2382,9
2383,7
2384,7
2385,9
2386,9
2387,9
2388,9
2389,7
2390,7
2391,9
2392,7
2393,7
2394,10
2395,10
2396,10
2397,4
2398,10
2399,10
2400,10
2401,4
2402,10
2403,4
2404,10
2405,10
2406,10
2407,10
2408,10
2409,4
2410,4
2411,4
2412,4
2413,4
2414,10
2415,4
2416,10
2417,10
2418,10
2419,10
2420,4
2421,4
2422,4
2423,8
2424,3
2425,10
2426,10
2427,8
2428,10
2429,3
2430,10
2431,3
2432,3
2433,3
2434,8
2435,8
2436,8
2437,10
2438,1
2439,2
2440,2
2441,2
2442,2
2443,2
2444,6
2445,2
2446,2
2447,10
2448,4
2449,2
2450,10
2451,10
2452,8
2453,2
2454,2
2455,2
2456,2
2457,3
2458,8
2459,8
2460,2
2461,3
2462,3
2463,3
2464,3
2465,8
2466,8
2467,10
2468,1
2469,4
2470,3
2471,1
2472,3
2473,8
2474,8
2475,10
2476,1
2477,1
2478,1
2479,3
2480,8
2481,8
2482,3
2483,3
2484,8
2485,3
2486,4
2487,3
2488,4
2489,8
2490,1
2491,8
2492,4
2493,8
2494,3
2495,8
2496,1
2497,9
2498,9
2499,9
2500,9
2501,9
2502,9
2503,9
2504,9
2505,9
2506,9
2507,9
2508,9
2509,9
2510,9
2511,9
2512,9
2513,9
2514,9
2515,9
2516,9
2517,9
2518,9
2519,9
2520,9
2521,9
2522,9
2523,9
2524,9
2525,9
2526,9
2527,9
2528,9
2529,9
2530,9
2531,9
2532,9
2533,2
2534,9
2535,9
2536,9
2537,6
2538,6
2539,9
2540,9
2541,9
2542,9
2543,9
2544,9
2545,9
2546,9
2547,9
2548,9
2549,9
2550,9
2551,9
2552,9
2553,9
2554,9
2555,9
2556,9
2557,9
2558,9
2559,9
2560,9
2561,9
2562,9
2563,9
2564,9
2565,9
2566,9
2567,9
2568,9
2569,10
2570,1
2571,10
2572,8
2573,10
2574,4
2575,4
2576,10
2577,10
2578,4
2579,10
2580,10
2581,4
2582,4
2583,1
2584,1
2585,4
2586,4
2587,8
2588,4
2589,4
2590,2
2591,9
2592,9
2593,6
2594,9
2595,9
2596,6
2597,9
2598,1
2599,6
2600,9
2601,9
2602,9
2603,9
2604,6
2605,9
2606,6
2607,6
2608,6
2609,6
2610,9
2611,9
2612,9
2613,6
2614,9
2615,7
2616,7
2617,7
2618,7
2619,6
2620,9
2621,9
2622,9
2623,9
2624,9
2625,6
2626,7
2627,9
2628,9
2629,9
2630,9
2631,9
2632,7
2633,7
2634,1
2635,6
2636,9
2637,7
2638,9
2639,9
2640,9
2641,9
2642,9
2643,6
2644,10
2645,10
2646,6
2647,9
2648,6
2649,10
2650,2
2651,10
2652,10
2653,3
2654,8
2655,10
2656,4
2657,2
2658,3
2659,3
2660,2
2661,6
2662,7
2663,2
2664,2
2665,1
2666,1
2667,1
2668,6
2669,5
2670,1
2671,10
2672,1
2673,1
2674,1
2675,7
2676,10
2677,6
2678,6
2679,5
2680,6
2681,6
2682,5
2683,6
2684,7
2685,5
2686,9
2687,9
2688,5
2689,6
2690,6
2691,5
2692,9
2693,6
2694,5
2695,5
2696,5
2697,5
2698,5
2699,5
2700,6
2701,6
2702,2
2703,8
2704,2
2705,8
2706,8
2707,2
2708,8
2709,2
2710,8
2711,8
2712,8
2713,5
2714,8
2715,8
2716,8
2717,8
2718,8
2719,8
2720,1
2721,8
2722,2
2723,8
2724,5
2725,2
2726,8
2727,8
2728,5
2729,8
2730,5
2731,5
2732,5
2733,8
2734,8
2735,2
2736,2
2737,2
2738,3
2739,8
2740,2
2741,3
2742,2
2743,1
2744,3
2745,2
2746,2
2747,3
2748,3
2749,1
2750,2
2751,2
2752,6
2753,4
2754,6
2755,1
2756,6
2757,6
2758,6
2759,8
2760,10
2761,10
2762,6
2763,10
2764,10
2765,1
2766,6
2767,1
2768,6
2769,10
2770,4
2771,4
2772,3
2773,6
2774,4
2775,6
2776,1
2777,4
2778,5
2779,4
2780,1
2781,1
2782,4
2783,1
2784,4
2785,1
2786,4
2787,10
2788,1
2789,10
2790,4
2791,2
2792,6
2793,9
2794,3
2795,9
2796,8
2797,1
2798,9
2799,6
2800,8
2801,9
2802,1
2803,1
2804,3
2805,1
2806,3
2807,3
2808,2
2809,2
2810,6
2811,9
2812,6
2813,6
2814,2
2815,8
2816,3
2817,9
2818,9
2819,10
2820,3
2821,9
2822,8
2823,8
2824,9
2825,9
2826,6
2827,9
2828,9
2829,7
2830,5
2831,5
2832,5
2833,6
2834,10
2835,2
2836,3
2837,1
2838,3
2839,5
2840,3
2841,8
2842,3
2843,6
2844,8
2845,8
2846,10
2847,8
2848,10
2849,10
2850,3
2851,3
2852,10
2853,8
2854,8
2855,8
2856,1
2857,8
2858,3
2859,6
2860,6
2861,10
2862,4
2863,10
2864,10
2865,10
2866,10
2867,3
2868,10
2869,10
2870,10
2871,10
2872,10
2873,5
2874,10
2875,10
2876,10
2877,1
2878,3
2879,4
2880,3
2881,3
2882,3
2883,2
2884,3
2885,8
2886,3
2887,5
2888,5
2889,2
2890,1
2891,4
2892,10
2893,6
2894,9
2895,7
2896,7
2897,2
2898,7
2899,2
2900,3
2901,3
2902,2
2903,7
2904,2
2905,7
2906,6
2907,2
2908,2
2909,3
2910,7
2911,7
2912,3
2913,7
2914,7
2915,7
2916,6
2917,7
2918,9
2919,5
2920,6
2921,10
2922,10
2923,10
2924,10
2925,1
2926,6
2927,6
2928,6
2929,1
2930,1
2931,1
2932,3
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,9
2941,9
2942,8
2943,10
2944,5
2945,5
2946,5
2947,7
2948,5
2949,5
2950,5
2951,5
2952,5
2953,5
2954,9
2955,5
2956,5
2957,5
2958,5
2959,5
2960,5
2961,9
2962,5
2963,5
2964,5
2965,5
2966,7
2967,5
2968,5
2969,5
2970,5
2971,5
2972,5
2973,5
2974,5
2975,5
2976,4
2977,5
2978,5
2979,5
2980,5
2981,5
2982,5
2983,5
2984,5
2985,5
2986,5
2987,9
2988,7
2989,9
2990,7
2991,9
2992,7
2993,7
2994,7
2995,9
2996,9
