Id,Prediction
335,3
336,10
337,5
338,7
339,6
340,6
341,6
342,6
343,6
344,6
345,6
346,6
347,9
348,7
349,6
350,6
351,6
352,6
353,9
354,7
355,9
356,6
357,7
358,6
359,9
360,9
361,6
362,6
363,7
364,5
365,5
366,5
367,6
368,6
369,5
370,5
371,5
372,5
373,6
374,5
375,5
376,5
377,5
378,5
379,5
380,5
381,5
382,5
383,5
384,5
385,5
386,5
387,5
388,10
389,6
390,6
391,4
392,10
393,9
394,10
395,9
396,10
397,4
398,4
399,10
400,9
401,10
402,10
403,9
404,9
405,10
406,10
407,9
408,4
409,9
410,9
411,1
412,7
413,8
414,1
415,1
416,1
417,1
418,1
419,6
420,1
421,1
422,1
423,1
424,1
425,1
426,6
427,1
428,2
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,8
438,2
439,4
440,8
441,8
442,6
443,6
444,9
445,2
446,6
447,9
448,3
449,9
450,9
451,8
452,8
453,8
454,4
455,8
456,4
457,4
458,8
459,4
460,2
461,6
462,8
463,6
464,6
465,7
466,7
467,9
468,6
469,3
470,6
471,1
472,1
473,3
474,9
475,6
476,9
477,9
478,6
479,6
480,6
481,2
482,2
483,6
484,9
485,7
486,6
487,7
488,6
489,7
490,9
491,5
492,5
493,5
494,5
495,5
496,8
497,2
498,8
499,9
500,9
501,7
502,2
503,9
504,6
505,4
506,6
507,6
508,6
509,6
510,6
511,6
512,8
513,6
514,6
515,6
516,3
517,3
518,8
519,6
520,9
521,6
522,9
523,6
524,6
525,5
526,5
527,5
528,6
529,9
530,9
531,7
532,6
533,6
534,6
535,7
536,6
537,9
538,9
539,5
540,6
541,6
542,6
543,6
544,9
545,9
546,9
547,9
548,7
549,9
550,6
551,3
552,3
553,1
554,4
555,4
556,10
557,9
558,4
559,9
560,9
561,9
562,3
563,9
564,9
565,9
566,9
567,9
568,6
569,6
570,9
571,9
572,9
573,9
574,7
575,9
576,9
577,9
578,9
579,2
580,7
581,5
582,5
583,9
584,2
585,10
586,5
587,6
588,5
589,6
590,6
591,9
592,6
593,6
594,6
595,4
596,4
597,6
598,6
599,9
600,6
601,6
602,6
603,8
604,6
605,6
606,6
607,4
608,9
609,4
610,6
611,9
612,9
613,9
614,7
615,5
616,5
617,2
618,6
619,5
620,6
621,7
622,6
623,7
624,9
625,5
626,6
627,7
628,9
629,7
630,9
631,7
632,9
633,7
634,9
635,7
636,9
637,6
638,9
639,7
640,7
641,7
642,10
643,7
644,7
645,9
646,9
647,9
648,7
649,9
650,10
651,7
652,9
653,9
654,5
655,4
656,4
657,5
658,8
659,4
660,1
661,8
662,10
663,10
664,2
665,8
666,2
667,3
668,8
669,8
670,8
671,3
672,4
673,5
674,8
675,8
676,2
677,8
678,8
679,3
680,8
681,8
682,3
683,7
684,4
685,4
686,8
687,10
688,10
689,2
690,2
691,2
692,2
693,2
694,2
695,2
696,2
697,2
698,2
699,2
700,2
701,2
702,2
703,2
704,1
705,8
706,3
707,8
708,10
709,8
710,5
711,4
712,5
713,5
714,10
715,5
716,5
717,5
718,5
719,4
720,8
721,1
722,1
723,2
724,1
725,4
726,2
727,1
728,1
729,1
730,2
731,1
732,2
733,1
734,1
735,2
736,2
737,1
738,2
739,3
740,2
741,2
742,10
743,1
744,1
745,1
746,3
747,3
748,4
749,4
750,4
751,4
752,4
753,9
754,4
755,9
756,2
757,4
758,4
759,10
760,4
761,4
762,2
763,10
764,5
765,2
766,6
767,6
768,6
769,2
770,2
771,6
772,6
773,5
774,2
775,10
776,9
777,6
778,10
779,9
780,2
781,5
782,5
783,3
784,5
785,4
786,4
787,6
788,9
789,7
790,9
791,9
792,9
793,9
794,9
795,9
796,9
797,9
798,9
799,9
800,9
801,9
802,9
803,9
804,9
805,9
806,9
807,9
808,9
809,9
810,9
811,9
812,9
813,9
814,9
815,7
816,9
817,9
818,9
819,7
820,7
821,7
822,7
823,7
824,4
825,4
826,4
827,4
828,10
829,4
830,8
831,8
832,8
833,1
834,8
835,1
836,3
837,8
838,3
839,8
840,1
841,1
842,3
843,1
844,1
845,8
846,2
847,6
848,5
849,9
850,9
851,5
852,7
853,7
854,7
855,7
856,7
857,7
858,7
859,7
860,7
861,7
862,7
863,7
864,7
865,7
866,6
867,7
868,6
869,6
870,5
871,5
872,5
873,6
874,6
875,7
876,5
877,9
878,7
879,7
880,9
881,9
882,9
883,9
884,9
885,9
886,9
887,7
888,7
889,6
890,5
891,9
892,7
893,7
894,5
895,5
896,10
897,10
898,5
899,10
900,7
901,10
902,7
903,7
904,7
905,3
906,7
907,2
908,7
909,7
910,7
911,10
912,6
913,7
914,7
915,6
916,4
917,10
918,4
919,4
920,10
921,4
922,4
923,4
924,4
925,10
926,4
927,4
928,4
929,4
930,10
931,4
932,4
933,4
934,4
935,10
936,4
937,10
938,10
939,7
940,4
941,4
942,3
943,4
944,4
945,4
946,7
947,7
948,6
949,9
950,7
951,8
952,10
953,7
954,10
955,5
956,4
957,10
958,4
959,7
960,4
961,4
962,4
963,4
964,3
965,3
966,2
967,3
968,4
969,4
970,1
971,5
972,1
973,4
974,4
975,2
976,4
977,10
978,4
979,4
980,4
981,4
982,10
983,2
984,4
985,4
986,4
987,4
988,10
989,3
990,4
991,2
992,9
993,7
994,9
995,9
996,6
997,6
998,9
999,9
1000,9
1001,6
1002,6
1003,6
1004,9
1005,9
1006,9
1007,6
1008,9
1009,7
1010,7
1011,9
1012,6
1013,9
1014,9
1015,6
1016,9
1017,7
1018,7
1019,9
1020,9
1021,9
1022,9
1023,9
1024,6
1025,9
1026,7
1027,7
1028,7
1029,5
1030,6
1031,7
1032,7
1033,10
1034,4
1035,8
1036,8
1037,2
1038,2
1039,2
1040,10
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,4
1067,2
1068,10
1069,4
1070,3
1071,3
1072,9
1073,3
1074,7
1075,2
1076,7
1077,1
1078,7
1079,6
1080,7
1081,7
1082,7
1083,8
1084,7
1085,7
1086,7
1087,9
1088,7
1089,7
1090,7
1091,7
1092,7
1093,9
1094,7
1095,8
1096,7
1097,7
1098,7
1099,7
1100,9
1101,7
1102,7
1103,9
1104,8
1105,7
1106,7
1107,9
1108,7
1109,7
1110,7
1111,7
1112,7
1113,7
1114,7
1115,9
1116,2
1117,6
1118,8
1119,9
1120,10
1121,5
1122,8
1123,5
1124,5
1125,10
1126,5
1127,5
1128,5
1129,5
1130,5
1131,5
1132,5
1133,5
1134,5
1135,5
1136,5
1137,5
1138,5
1139,5
1140,5
1141,5
1142,5
1143,6
1144,4
1145,5
1146,5
1147,5
1148,5
1149,5
1150,6
1151,9
1152,4
1153,4
1154,8
1155,3
1156,2
1157,4
1158,10
1159,2
1160,8
1161,2
1162,2
1163,2
1164,2
1165,4
1166,2
1167,1
1168,8
1169,2
1170,4
1171,8
1172,2
1173,8
1174,2
1175,8
1176,8
1177,8
1178,8
1179,8
1180,1
1181,2
1182,2
1183,2
1184,1
1185,8
1186,8
1187,2
1188,8
1189,2
1190,2
1191,3
1192,1
1193,8
1194,8
1195,1
1196,1
1197,1
1198,1
1199,9
1200,8
1201,1
1202,5
1203,8
1204,8
1205,2
1206,2
1207,5
1208,2
1209,5
1210,5
1211,8
1212,1
1213,8
1214,2
1215,5
1216,7
1217,7
1218,7
1219,6
1220,9
1221,6
1222,8
1223,6
1224,7
1225,9
1226,6
1227,3
1228,9
1229,6
1230,6
1231,9
1232,8
1233,8
1234,7
1235,8
1236,2
1237,3
1238,2
1239,7
1240,6
1241,9
1242,5
1243,6
1244,6
1245,6
1246,9
1247,6
1248,7
1249,7
1250,6
1251,6
1252,6
1253,6
1254,6
1255,6
1256,5
1257,5
1258,6
1259,6
1260,6
1261,9
1262,9
1263,6
1264,9
1265,6
1266,5
1267,1
1268,8
1269,8
1270,1
1271,1
1272,1
1273,2
1274,8
1275,1
1276,8
1277,1
1278,8
1279,1
1280,8
1281,3
1282,10
1283,3
1284,10
1285,3
1286,3
1287,10
1288,10
1289,10
1290,4
1291,10
1292,10
1293,10
1294,10
1295,10
1296,10
1297,4
1298,4
1299,10
1300,10
1301,6
1302,10
1303,10
1304,10
1305,10
1306,10
1307,10
1308,10
1309,10
1310,10
1311,10
1312,4
1313,3
1314,3
1315,8
1316,3
1317,3
1318,8
1319,8
1320,8
1321,8
1322,8
1323,8
1324,8
1325,8
1326,8
1327,8
1328,8
1329,8
1330,8
1331,8
1332,8
1333,8
1334,8
1335,8
1336,8
1337,8
1338,8
1339,8
1340,8
1341,8
1342,10
1343,8
1344,10
1345,10
1346,5
1347,5
1348,5
1349,5
1350,7
1351,9
1352,7
1353,7
1354,7
1355,7
1356,7
1357,7
1358,7
1359,7
1360,7
1361,7
1362,7
1363,7
1364,7
1365,7
1366,7
1367,7
1368,7
1369,7
1370,7
1371,7
1372,7
1373,6
1374,7
1375,7
1376,7
1377,7
1378,7
1379,5
1380,7
1381,7
1382,7
1383,7
1384,7
1385,7
1386,7
1387,7
1388,7
1389,7
1390,7
1391,7
1392,3
1393,9
1394,4
1395,4
1396,10
1397,9
1398,5
1399,5
1400,4
1401,4
1402,4
1403,4
1404,4
1405,4
1406,4
1407,4
1408,4
1409,4
1410,4
1411,4
1412,4
1413,4
1414,4
1415,4
1416,4
1417,4
1418,4
1419,4
1420,4
1421,4
1422,10
1423,4
1424,9
1425,3
1426,1
1427,5
1428,8
1429,8
1430,10
1431,2
1432,2
1433,8
1434,5
1435,2
1436,8
1437,8
1438,2
1439,2
1440,2
1441,2
1442,2
1443,2
1444,8
1445,8
1446,8
1447,8
1448,2
1449,8
1450,1
1451,10
1452,10
1453,2
1454,5
1455,5
1456,5
1457,5
1458,5
1459,5
1460,5
1461,5
1462,5
1463,5
1464,5
1465,5
1466,5
1467,5
1468,5
1469,5
1470,5
1471,5
1472,5
1473,5
1474,5
1475,5
1476,5
1477,5
1478,5
1479,5
1480,5
1481,5
1482,3
1483,5
1484,5
1485,5
1486,5
1487,5
1488,8
1489,5
1490,5
1491,5
1492,5
1493,5
1494,5
1495,10
1496,10
1497,10
1498,10
1499,8
1500,3
1501,10
1502,3
1503,4
1504,3
1505,3
1506,10
1507,10
1508,10
1509,2
1510,2
1511,2
1512,2
1513,2
1514,2
1515,3
1516,2
1517,10
1518,10
1519,5
1520,9
1521,9
1522,6
1523,6
1524,9
1525,6
1526,6
1527,6
1528,6
1529,6
1530,9
1531,9
1532,7
1533,9
1534,9
1535,9
1536,9
1537,9
1538,9
1539,9
1540,9
1541,9
1542,6
1543,9
1544,9
1545,7
1546,9
1547,5
1548,6
1549,7
1550,5
1551,9
1552,7
1553,9
1554,6
1555,9
1556,7
1557,6
1558,7
1559,8
1560,6
1561,6
1562,6
1563,8
1564,5
1565,6
1566,8
1567,8
1568,8
1569,8
1570,2
1571,5
1572,5
1573,5
1574,4
1575,5
1576,4
1577,4
1578,4
1579,4
1580,4
1581,5
1582,5
1583,10
1584,10
1585,10
1586,4
1587,4
1588,4
1589,4
1590,4
1591,4
1592,4
1593,4
1594,4
1595,4
1596,4
1597,5
1598,6
1599,6
1600,9
1601,9
1602,7
1603,10
1604,7
1605,7
1606,7
1607,9
1608,9
1609,6
1610,7
1611,8
1612,6
1613,7
1614,6
1615,2
1616,6
1617,2
1618,8
1619,2
1620,2
1621,9
1622,3
1623,6
1624,9
1625,9
1626,8
1627,9
1628,9
1629,5
1630,5
1631,5
1632,5
1633,6
1634,7
1635,6
1636,6
1637,10
1638,10
1639,10
1640,4
1641,4
1642,10
1643,10
1644,10
1645,9
1646,9
1647,9
1648,9
1649,9
1650,7
1651,4
1652,9
1653,2
1654,6
1655,9
1656,4
1657,6
1658,6
1659,6
1660,5
1661,5
1662,5
1663,5
1664,9
1665,5
1666,2
1667,4
1668,4
1669,7
1670,7
1671,6
1672,6
1673,7
1674,9
1675,9
1676,9
1677,9
1678,9
1679,7
1680,7
1681,9
1682,5
1683,8
1684,1
1685,8
1686,1
1687,7
1688,3
1689,1
1690,2
1691,2
1692,2
1693,2
1694,2
1695,2
1696,2
1697,2
1698,7
1699,2
1700,7
1701,7
1702,2
1703,7
1704,7
1705,2
1706,7
1707,7
1708,7
1709,2
1710,2
1711,7
1712,7
1713,7
1714,7
1715,7
1716,7
1717,2
1718,7
1719,2
1720,6
1721,7
1722,4
1723,6
1724,9
1725,6
1726,6
1727,7
1728,6
1729,6
1730,6
1731,7
1732,2
1733,9
1734,9
1735,9
1736,6
1737,4
1738,7
1739,7
1740,7
1741,9
1742,9
1743,9
1744,5
1745,5
1746,5
1747,5
1748,5
1749,5
1750,9
1751,9
1752,5
1753,5
1754,5
1755,5
1756,5
1757,6
1758,7
1759,9
1760,9
1761,9
1762,9
1763,5
1764,9
1765,9
1766,9
1767,5
1768,9
1769,4
1770,7
1771,7
1772,5
1773,7
1774,5
1775,5
1776,5
1777,10
1778,10
1779,10
1780,2
1781,10
1782,5
1783,8
1784,8
1785,8
1786,6
1787,2
1788,4
1789,9
1790,3
1791,10
1792,10
1793,5
1794,5
1795,5
1796,10
1797,5
1798,6
1799,5
1800,6
1801,6
1802,6
1803,5
1804,9
1805,4
1806,9
1807,6
1808,4
1809,6
1810,9
1811,9
1812,7
1813,5
1814,6
1815,9
1816,6
1817,6
1818,6
1819,9
1820,5
1821,2
1822,9
1823,5
1824,9
1825,9
1826,6
1827,6
1828,9
1829,6
1830,6
1831,6
1832,9
1833,9
1834,9
1835,9
1836,5
1837,5
1838,6
1839,6
1840,5
1841,5
1842,6
1843,6
1844,6
1845,5
1846,6
1847,7
1848,6
1849,6
1850,7
1851,6
1852,6
1853,4
1854,6
1855,6
1856,6
1857,4
1858,9
1859,4
1860,6
1861,6
1862,6
1863,6
1864,6
1865,6
1866,9
1867,6
1868,6
1869,9
1870,9
1871,6
1872,6
1873,9
1874,6
1875,6
1876,9
1877,6
1878,5
1879,6
1880,9
1881,9
1882,9
1883,9
1884,5
1885,6
1886,6
1887,9
1888,6
1889,6
1890,6
1891,10
1892,5
1893,6
1894,5
1895,9
1896,5
1897,5
1898,5
1899,5
1900,5
1901,5
1902,5
1903,6
1904,6
1905,6
1906,6
1907,6
1908,6
1909,6
1910,6
1911,6
1912,6
1913,6
1914,9
1915,6
1916,7
1917,6
1918,6
1919,6
1920,6
1921,3
1922,5
1923,5
1924,2
1925,2
1926,7
1927,5
1928,6
1929,3
1930,2
1931,10
1932,10
1933,6
1934,5
1935,10
1936,2
1937,3
1938,4
1939,6
1940,10
1941,6
1942,10
1943,10
1944,10
1945,3
1946,9
1947,10
1948,6
1949,10
1950,5
1951,6
1952,6
1953,5
1954,4
1955,6
1956,6
1957,6
1958,6
1959,6
1960,6
1961,6
1962,9
1963,6
1964,9
1965,7
1966,6
1967,9
1968,8
1969,7
1970,7
1971,5
1972,4
1973,5
1974,6
1975,5
1976,5
1977,3
1978,5
1979,3
1980,6
1981,5
1982,5
1983,5
1984,5
1985,9
1986,5
1987,5
1988,9
1989,9
1990,3
1991,9
1992,5
1993,5
1994,9
1995,5
1996,9
1997,7
1998,5
1999,9
2000,5
2001,2
2002,9
2003,7
2004,3
2005,9
2006,5
2007,5
2008,9
2009,9
2010,2
2011,9
2012,5
2013,9
2014,5
2015,6
2016,6
2017,6
2018,5
2019,5
2020,5
2021,8
2022,6
2023,5
2024,5
2025,6
2026,9
2027,4
2028,4
2029,5
2030,6
2031,4
2032,9
2033,6
2034,9
2035,3
2036,9
2037,4
2038,7
2039,9
2040,6
2041,9
2042,9
2043,9
2044,5
2045,5
2046,9
2047,9
2048,9
2049,9
2050,9
2051,9
2052,6
2053,9
2054,9
2055,9
2056,9
2057,9
2058,7
2059,7
2060,9
2061,6
2062,9
2063,9
2064,9
2065,9
2066,9
2067,9
2068,9
2069,6
2070,9
2071,9
2072,9
2073,9
2074,9
2075,9
2076,9
2077,9
2078,9
2079,6
2080,6
2081,6
2082,6
2083,5
2084,6
2085,5
2086,5
2087,6
2088,5
2089,5
2090,1
2091,2
2092,5
2093,5
2094,3
2095,3
2096,9
2097,5
2098,9
2099,5
2100,3
2101,1
2102,3
2103,6
2104,9
2105,3
2106,5
2107,2
2108,7
2109,7
2110,3
2111,4
2112,8
2113,8
2114,8
2115,8
2116,1
2117,1
2118,1
2119,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,8
2137,8
2138,10
2139,10
2140,10
2141,4
2142,4
2143,4
2144,4
2145,4
2146,4
2147,4
2148,10
2149,4
2150,4
2151,4
2152,4
2153,4
2154,4
2155,4
2156,4
2157,4
2158,4
2159,4
2160,10
2161,4
2162,4
2163,4
2164,4
2165,4
2166,10
2167,10
2168,10
2169,10
2170,10
2171,6
2172,6
2173,8
2174,6
2175,9
2176,6
2177,7
2178,7
2179,7
2180,7
2181,6
2182,6
2183,6
2184,6
2185,6
2186,6
2187,6
2188,6
2189,6
2190,6
2191,7
2192,6
2193,7
2194,6
2195,6
2196,7
2197,4
2198,10
2199,10
2200,10
2201,10
2202,10
2203,10
2204,10
2205,10
2206,10
2207,10
2208,10
2209,10
2210,4
2211,4
2212,10
2213,4
2214,10
2215,10
2216,10
2217,10
2218,10
2219,4
2220,10
2221,4
2222,9
2223,7
2224,9
2225,6
2226,6
2227,9
2228,9
2229,9
2230,6
2231,6
2232,9
2233,9
2234,9
2235,9
2236,9
2237,9
2238,9
2239,9
2240,10
2241,9
2242,9
2243,9
2244,9
2245,9
2246,9
2247,9
2248,9
2249,9
2250,9
2251,9
2252,9
2253,9
2254,7
2255,9
2256,9
2257,9
2258,9
2259,9
2260,7
2261,9
2262,4
2263,8
2264,8
2265,8
2266,8
2267,8
2268,8
2269,8
2270,8
2271,2
2272,8
2273,8
2274,8
2275,8
2276,8
2277,8
2278,8
2279,8
2280,8
2281,8
2282,8
2283,10
2284,8
2285,8
2286,8
2287,8
2288,8
2289,8
2290,8
2291,8
2292,8
2293,4
2294,10
2295,4
2296,4
2297,4
2298,8
2299,3
2300,8
2301,8
2302,8
2303,8
2304,8
2305,3
2306,3
2307,10
2308,1
2309,8
2310,8
2311,8
2312,8
2313,8
2314,8
2315,8
2316,8
2317,8
2318,8
2319,8
2320,8
2321,8
2322,8
2323,8
2324,8
2325,8
2326,8
2327,8
2328,8
2329,8
2330,8
2331,8
2332,8
2333,8
2334,8
2335,8
2336,8
2337,8
2338,8
2339,8
2340,8
2341,8
2342,2
2343,10
2344,9
2345,9
2346,9
2347,9
2348,9
2349,9
2350,9
2351,9
2352,9
2353,9
2354,9
2355,9
2356,9
2357,9
2358,9
2359,9
2360,9
2361,9
2362,9
2363,6
2364,9
2365,9
2366,9
2367,9
2368,9
2369,9
2370,9
2371,9
2372,9
2373,9
2374,9
2375,9
2376,9
2377,9
2378,9
2379,9
2380,7
2381,9
2382,6
2383,9
2384,9
2385,9
2386,9
2387,7
2388,9
2389,9
2390,9
2391,9
2392,9
2393,8
2394,10
2395,8
2396,10
2397,10
2398,8
2399,10
2400,10
2401,10
2402,4
2403,4
2404,4
2405,10
2406,10
2407,4
2408,10
2409,10
2410,4
2411,10
2412,10
2413,10
2414,4
2415,10
2416,10
2417,4
2418,2
2419,10
2420,4
2421,8
2422,4
2423,10
2424,4
2425,8
2426,4
2427,1
2428,3
2429,3
2430,8
2431,4
2432,8
2433,3
2434,8
2435,8
2436,3
2437,4
2438,1
2439,1
2440,1
2441,8
2442,3
2443,1
2444,3
2445,3
2446,3
2447,3
2448,8
2449,8
2450,8
2451,8
2452,3
2453,3
2454,8
2455,8
2456,8
2457,8
2458,8
2459,8
2460,3
2461,3
2462,8
2463,8
2464,8
2465,1
2466,1
2467,10
2468,8
2469,8
2470,8
2471,8
2472,3
2473,8
2474,3
2475,3
2476,8
2477,8
2478,3
2479,8
2480,3
2481,8
2482,8
2483,8
2484,8
2485,8
2486,8
2487,8
2488,8
2489,8
2490,8
2491,3
2492,8
2493,8
2494,8
2495,8
2496,8
2497,9
2498,5
2499,9
2500,6
2501,9
2502,9
2503,9
2504,9
2505,9
2506,9
2507,9
2508,6
2509,6
2510,6
2511,6
2512,6
2513,6
2514,6
2515,6
2516,5
2517,5
2518,9
2519,9
2520,9
2521,9
2522,9
2523,6
2524,9
2525,6
2526,9
2527,4
2528,9
2529,9
2530,9
2531,9
2532,9
2533,9
2534,9
2535,9
2536,9
2537,5
2538,9
2539,9
2540,9
2541,9
2542,9
2543,9
2544,9
2545,9
2546,9
2547,9
2548,9
2549,9
2550,9
2551,9
2552,9
2553,9
2554,9
2555,9
2556,9
2557,9
2558,9
2559,9
2560,9
2561,9
2562,9
2563,9
2564,9
2565,9
2566,6
2567,6
2568,9
2569,4
2570,8
2571,2
2572,4
2573,2
2574,4
2575,4
2576,4
2577,4
2578,4
2579,4
2580,4
2581,2
2582,8
2583,4
2584,4
2585,4
2586,4
2587,8
2588,8
2589,4
2590,2
2591,4
2592,9
2593,9
2594,9
2595,9
2596,9
2597,9
2598,9
2599,9
2600,9
2601,9
2602,6
2603,9
2604,9
2605,9
2606,9
2607,9
2608,9
2609,9
2610,9
2611,9
2612,9
2613,9
2614,9
2615,9
2616,9
2617,9
2618,9
2619,9
2620,7
2621,9
2622,9
2623,9
2624,9
2625,9
2626,9
2627,9
2628,9
2629,9
2630,9
2631,9
2632,9
2633,9
2634,9
2635,9
2636,9
2637,9
2638,6
2639,9
2640,9
2641,9
2642,9
2643,10
2644,6
2645,6
2646,5
2647,6
2648,6
2649,10
2650,1
2651,6
2652,5
2653,6
2654,10
2655,10
2656,10
2657,7
2658,1
2659,8
2660,8
2661,5
2662,1
2663,10
2664,8
2665,8
2666,7
2667,10
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,6
2675,4
2676,5
2677,5
2678,5
2679,5
2680,5
2681,5
2682,5
2683,5
2684,5
2685,6
2686,5
2687,5
2688,5
2689,5
2690,6
2691,5
2692,5
2693,5
2694,5
2695,5
2696,5
2697,5
2698,5
2699,5
2700,5
2701,5
2702,6
2703,8
2704,5
2705,5
2706,1
2707,1
2708,5
2709,5
2710,1
2711,3
2712,1
2713,8
2714,1
2715,1
2716,3
2717,5
2718,5
2719,8
2720,2
2721,8
2722,8
2723,8
2724,5
2725,5
2726,5
2727,5
2728,5
2729,5
2730,5
2731,9
2732,9
2733,2
2734,1
2735,3
2736,10
2737,1
2738,3
2739,1
2740,10
2741,4
2742,9
2743,3
2744,10
2745,8
2746,8
2747,8
2748,3
2749,8
2750,9
2751,10
2752,10
2753,10
2754,5
2755,6
2756,6
2757,8
2758,5
2759,10
2760,8
2761,10
2762,10
2763,10
2764,10
2765,10
2766,8
2767,8
2768,1
2769,8
2770,8
2771,3
2772,8
2773,8
2774,2
2775,8
2776,2
2777,8
2778,10
2779,8
2780,10
2781,8
2782,10
2783,10
2784,8
2785,8
2786,6
2787,10
2788,10
2789,1
2790,8
2791,4
2792,6
2793,9
2794,6
2795,6
2796,6
2797,6
2798,6
2799,6
2800,9
2801,9
2802,9
2803,6
2804,6
2805,7
2806,9
2807,2
2808,8
2809,9
2810,6
2811,9
2812,7
2813,9
2814,1
2815,9
2816,6
2817,6
2818,7
2819,6
2820,7
2821,9
2822,7
2823,6
2824,9
2825,9
2826,9
2827,6
2828,6
2829,5
2830,5
2831,10
2832,6
2833,10
2834,3
2835,3
2836,1
2837,3
2838,8
2839,1
2840,8
2841,8
2842,3
2843,8
2844,8
2845,8
2846,8
2847,8
2848,1
2849,1
2850,8
2851,1
2852,1
2853,8
2854,8
2855,1
2856,8
2857,8
2858,3
2859,5
2860,3
2861,8
2862,6
2863,8
2864,4
2865,8
2866,8
2867,10
2868,10
2869,10
2870,8
2871,3
2872,8
2873,3
2874,5
2875,1
2876,8
2877,8
2878,8
2879,8
2880,8
2881,8
2882,8
2883,1
2884,8
2885,8
2886,8
2887,3
2888,3
2889,10
2890,3
2891,10
2892,10
2893,5
2894,5
2895,9
2896,7
2897,7
2898,9
2899,9
2900,9
2901,9
2902,9
2903,9
2904,9
2905,9
2906,10
2907,9
2908,7
2909,9
2910,9
2911,9
2912,7
2913,7
2914,7
2915,5
2916,5
2917,10
2918,1
2919,10
2920,6
2921,10
2922,10
2923,6
2924,10
2925,10
2926,1
2927,10
2928,8
2929,10
2930,1
2931,6
2932,6
2933,1
2934,6
2935,1
2936,8
2937,1
2938,6
2939,5
2940,9
2941,10
2942,10
2943,6
2944,5
2945,5
2946,5
2947,5
2948,5
2949,5
2950,5
2951,5
2952,5
2953,5
2954,5
2955,5
2956,5
2957,9
2958,5
2959,9
2960,5
2961,9
2962,6
2963,9
2964,5
2965,5
2966,7
2967,5
2968,5
2969,5
2970,5
2971,5
2972,5
2973,5
2974,5
2975,5
2976,5
2977,5
2978,5
2979,5
2980,5
2981,5
2982,5
2983,7
2984,5
2985,5
2986,7
2987,7
2988,7
2989,7
2990,5
2991,7
2992,7
2993,7
2994,9
2995,9
2996,9
